type,name,glon,glat,distance (parsecs),x (parsecs),y (parsecs),z (parsecs),radius (parsecs),log10 age (years),Arm (masers),Source
open cluster,Kronberger_4,63.844,1.883,6765.2,2980.60262072878,6069.14523532278,222.29523131085,1.65305023668135,9.1,,2020A&A...633A..99C
open cluster,Kronberger_52,67.625,0.851,7408.5,2819.85989155611,6849.97483763217,110.032566993939,3.10326540471527,9,,2020A&A...633A..99C
open cluster,Kronberger_54,69.106,0.523,4457.5,1589.65731874971,4164.20945205531,40.6878158510547,0.466788310152186,8.83,,2020A&A...633A..99C
open cluster,Kronberger_57,75.344,-0.501,3285.2,831.173303647416,3178.18577345676,-28.7257497882367,0.688050689098639,8.95,,2020A&A...633A..99C
open cluster,Kronberger_69,68.516,0.433,2629.8,963.114106084129,2447.01129654011,19.873934357661,1.51465623356007,7.9,,2020A&A...633A..99C
open cluster,Kronberger_79,54.18,-0.611,5651.4,3307.24153850313,4582.23127691679,-60.2651710773122,1.47953309400998,8.39,,2020A&A...633A..99C
open cluster,Kronberger_80,92.928,2.798,10025.7,-511.512254052539,10000.674968645,489.403591599639,2.62472218222314,8.75,,2020A&A...633A..99C
open cluster,Kronberger_81,95.271,2.067,3896.8,-357.752814394751,3877.79689761541,140.550292197911,3.06054019242556,8.6,,2020A&A...633A..99C
open cluster,Kronberger_84,96.275,1.106,3935,-430.017745454685,3910.69568476629,75.9539317242985,1.30489546308533,8.825,,2020A&A...633A..99C
open cluster,Kronberger_85,250.967,-2.842,10239.6,-3335.15630564022,-9667.90475111038,-507.699025413233,4.46786863572,8.5,,2020A&A...633A..99C
open cluster,LDN_988e,90.539,2.245,615.5,-5.78567877064433,615.000364127466,24.1107454104303,0.257820052183607,6.67,,2020A&A...633A..99C
open cluster,L_1641S,212.48,-18.954,431.6,-344.347659718523,-219.204706742772,-140.187537920428,1.07719850704764,6.62,,2020A&A...633A..99C
open cluster,Loden_1194,312.436,1.665,736.6,496.822962717637,-543.404491688804,21.4023860562813,4.31969752915716,8.705,,2020A&A...633A..99C
open cluster,Loden_372,292.583,2.74,1722.8,660.835671561547,-1588.88435134404,82.3563795089111,2.64603292772209,8.32,,2020A&A...633A..99C
open cluster,Loden_46,282.56,2.246,1106.3,240.393248461728,-1078.99538316293,43.3559593032711,6.31397340132448,8,,2020A&A...633A..99C
open cluster,Lynga_1,310.842,-0.338,2216.2,1449.31491789411,-1676.56129788801,-13.0737597366852,1.35379970928743,8.39,,2020A&A...633A..99C
open cluster,Lynga_14,340.913,-1.091,2963.2,2799.784892277,-968.801076335054,-56.4204880296522,1.81011609898046,7.75,,2020A&A...633A..99C
open cluster,Lynga_2,313.839,-0.44,940.4,651.334089468958,-678.280112635117,-7.22168258340684,3.24980204120814,8.43,,2020A&A...633A..99C
open cluster,Lynga_3,321.035,-0.705,7292.2,5669.47684920538,-4585.32032657943,-89.7251301572278,2.29091227021874,8.915,,2020A&A...633A..99C
open cluster,Lynga_4,324.662,0.653,2641.3,2154.51153118534,-1527.62547990922,30.1022444596289,2.21277083124976,8.55,,2020A&A...633A..99C
open cluster,Lynga_5,324.766,-1.213,2993.4,2444.46926666285,-1726.55670397551,-63.3680700195691,4.07508801212097,8.975,,2020A&A...633A..99C
open cluster,Lynga_6,330.352,0.302,2426.1,2108.44768987393,-1200.10250598843,12.7876575487494,2.37123300209158,7.45,,2020A&A...633A..99C
open cluster,Lynga_9,334.547,1.074,2574.8,2324.47666534425,-1106.37882828809,48.2613777877013,2.74126402812537,8.82,,2020A&A...633A..99C
open cluster,Mamajek_1,292.436,-21.601,104,36.9041783940482,-89.3768131368666,-38.2866411501179,0.657090300120085,6.99,,2020A&A...633A..99C
open cluster,Mamajek_4,344.031,-16.989,443.8,408.05437887044,-116.768815588261,-129.673079668736,10.8772400207862,8.815,,2020A&A...633A..99C
open cluster,Markarian_38,11.985,-0.928,1678.8,1641.99011832606,348.56650508727,-27.1897563584253,1.28922610266494,6.9,,2020A&A...633A..99C
open cluster,Markarian_50,111.335,-0.239,2837.6,-1032.36750285794,2643.11388235473,-11.836551296077,1.73339141551936,7.1,,2020A&A...633A..99C
open cluster,Mayer_1,119.456,-0.922,2615,-1285.77290919878,2276.67354219901,-42.0785957646629,4.60968112861706,7.74,,2020A&A...633A..99C
open cluster,Mayer_3,233.771,-0.198,4205.3,-2485.37646515899,-3392.23241015222,-14.53244461977,1.90830473787397,7.1,,2020A&A...633A..99C
open cluster,Melotte_101,289.863,-5.572,2134.7,721.884738948098,-1998.21541599755,-207.271958893552,5.06703543799626,8.1,,2020A&A...633A..99C
open cluster,Melotte_105,292.903,-2.416,2291.7,891.073109195173,-2109.15739500954,-96.6058339119498,2.1598770047835,8.375,,2020A&A...633A..99C
open cluster,Melotte_20,147.357,-6.404,175.5,-146.857268365054,94.0745084727387,-19.5749734091043,6.21139969348508,7.7,,2020A&A...633A..99C
open cluster,Melotte_22 (Messier 45 | Pleiades),166.462,-23.614,135.6,-120.793340874347,29.0846596138189,-54.3176893429946,3.01563008684081,8.15,,2020A&A...633A..99C
open cluster,Melotte_66,259.569,-14.265,4722,-828.56379386867,-4500.7726775827,-1163.53398928224,7.25247706332929,9.365,,2020A&A...633A..99C
open cluster,Melotte_71,228.951,4.506,2160.4,-1414.35862994214,-1624.22598147541,169.728568627772,2.82795860221682,8.975,,2020A&A...633A..99C
open cluster,Melotte_72,227.862,5.369,2514.7,-1679.75691320172,-1856.54703760929,235.299595612038,2.32615978257012,8.865,,2020A&A...633A..99C
open cluster,Moffat_1,328.535,-1.014,2320.8,1979.23767291263,-1211.21595317318,-41.0705356940074,1.33668499005483,6.8,,2020A&A...633A..99C
open cluster,Muzzio_1,268,-1.371,1824.8,-63.6663704621606,-1823.16631015833,-43.6604944523479,3.94925342144496,6.5,,2020A&A...633A..99C
open cluster,NGC_1027,135.754,1.545,1097.8,-786.12385736311,765.701000703481,29.5989595464511,4.21527011218823,8.55,,2020A&A...633A..99C
open cluster,NGC_103,119.795,-1.386,3156.5,-1568.00038592657,2738.43711843735,-76.3491198290418,2.91984067828472,8.565,,2020A&A...633A..99C
open cluster,NGC_1039 (Messier 34),143.682,-15.646,505.5,-392.210659882013,288.297119907896,-136.329816723003,3.55558230047854,8.383,,2020A&A...633A..99C
open cluster,NGC_1193,146.814,-12.162,5309.6,-4343.86130631974,2841.02751473976,-1118.60796168711,2.50209023823486,9.3,,2020A&A...633A..99C
open cluster,NGC_1220,143.039,-3.963,3067.1,-2444.89080260622,1839.74952258984,-211.974214143975,1.17768191461131,8.2,,2020A&A...633A..99C
open cluster,NGC_1245,146.658,-8.927,3147.7,-2597.75053979567,1709.13038405132,-488.447288152864,5.98821967039702,9.025,,2020A&A...633A..99C
open cluster,NGC_129,120.323,-2.552,1852.3,-934.250940446013,1597.30655702967,-82.4756518359951,5.46357184585472,7.975,,2020A&A...633A..99C
open cluster,NGC_1333,158.343,-20.505,296.5,-258.110338218382,102.490259530907,-103.860724078353,0.491616067567996,6.8,,2020A&A...633A..99C
open cluster,NGC_1342,154.94,-15.347,653.2,-570.61080740581,266.808018513384,-172.878650297403,3.2947697466319,8.6,,2020A&A...633A..99C
open cluster,NGC_1348,146.968,-3.709,2310.5,-1932.98802754202,1256.83253715327,-149.464072378952,2.74215788846819,8.45,,2020A&A...633A..99C
open cluster,NGC_136,120.566,-1.274,4767.3,-2423.71841089854,4103.84009342189,-105.994538984125,2.24653736491206,8.4,,2020A&A...633A..99C
open cluster,NGC_1444,148.1,-1.29,1161.1,-985.491194171515,613.414243513646,-26.1396645919873,1.13484136627861,6.85,,2020A&A...633A..99C
open cluster,NGC_146,120.869,0.518,2973.4,-1525.52056409603,2552.09168134418,26.8815649461901,3.89217372145505,7.701,,2020A&A...633A..99C
open cluster,NGC_1496,149.833,0.182,1559.4,-1348.19488815368,783.628972882691,4.95342458257861,1.19753346705725,8.85,,2020A&A...633A..99C
open cluster,NGC_1502,143.671,7.657,1058.4,-845.074323661672,621.427582874983,141.023780724829,1.49627874587023,7.08,,2020A&A...633A..99C
open cluster,NGC_1513,152.589,-1.59,1470.2,-1304.63374741949,676.575704024868,-40.7938943646522,2.71994515342819,8.5,,2020A&A...633A..99C
open cluster,NGC_1528,152.069,0.274,1023.9,-904.617926792372,479.597373875113,4.89647811851114,4.19957370875673,8.55,,2020A&A...633A..99C
open cluster,NGC_1545,153.366,0.145,716.5,-640.468968876472,321.198477547826,1.81326425759372,3.62656335513554,8.81,,2020A&A...633A..99C
open cluster,NGC_1579,165.293,-8.999,543.7,-519.413516094537,136.333413074614,-85.044046103985,1.06280912973418,6.58,,2020A&A...633A..99C
open cluster,NGC_1582,159.357,-3.019,977.8,-913.750629575296,344.239151003586,-51.4979015793855,4.50541085272472,8.665,,2020A&A...633A..99C
open cluster,NGC_1605,158.586,-1.567,3083.3,-2869.37595674497,1125.30501916778,-84.3156135583627,2.52924619816668,7.61,,2020A&A...633A..99C
open cluster,NGC_1624,155.365,2.611,5760.2,-5230.48038200267,2398.56682810701,262.404619985798,3.21710291284983,6.65,,2020A&A...633A..99C
open cluster,NGC_1647,180.368,-16.792,586.7,-561.671435480217,-3.6075594448765,-169.496531175255,4.27009147815007,8.3,,2020A&A...633A..99C
open cluster,NGC_1662,187.795,-21.077,411.7,-380.606706577504,-52.1027964671815,-148.056487559733,4.32584254368671,8.695,,2020A&A...633A..99C
open cluster,NGC_1664,161.67,-0.452,1310.2,-1243.68298443947,412.031361785381,-10.3359141352674,2.58400868644396,8.75,,2020A&A...633A..99C
open cluster,NGC_1708,155.752,6.866,944.9,-855.358948710517,385.275195178486,112.960625179834,4.08994633532492,8.755,,2020A&A...633A..99C
open cluster,NGC_1724,158.429,4.823,3669,-3399.95174859801,1344.14589240324,308.481647980605,3.52198824586149,9,,2020A&A...633A..99C
open cluster,NGC_1750,179.119,-10.713,719.5,-706.87600661313,10.8700300746216,-133.747537251538,5.26174662050987,8.3,,2020A&A...633A..99C
open cluster,NGC_1758,179.158,-10.46,883.7,-868.920742543618,12.7702938046232,-160.434886398162,1.63489017282308,8.6,,2020A&A...633A..99C
open cluster,NGC_1778,168.914,-2.007,1640,-1608.40979444329,315.14933942271,-57.4354159063669,3.20582485334569,8.45,,2020A&A...633A..99C
open cluster,NGC_1798,160.705,4.85,4834.5,-4546.60730304226,1591.7538227014,408.744479887192,3.29074027304431,9.3,,2020A&A...633A..99C
open cluster,NGC_1817,186.193,-13.032,1723,-1668.82669890219,-181.086306121475,-388.528247063827,5.62348827067698,8.9,,2020A&A...633A..99C
open cluster,NGC_1857,168.414,1.259,2868.3,-2809.17819871445,575.926171934373,63.0220782621887,3.10380050543161,8.67,,2020A&A...633A..99C
open cluster,NGC_188,122.837,22.373,1864.3,-934.822005380738,1448.50466469947,709.617181725331,8.85044960970332,9.65,,2020A&A...633A..99C
open cluster,NGC_1883,163.082,6.163,4352.5,-4140.06680857264,1259.26930636063,467.27281604346,2.43089483493262,8.545,,2020A&A...633A..99C
open cluster,NGC_189,121.494,-1.749,1248.5,-651.924120498231,1064.0935851267,-38.1055534642053,1.72144551207088,8.709,,2020A&A...633A..99C
open cluster,NGC_1893,173.577,-1.634,3373.5,-3350.9616970395,377.232726072075,-96.1947262296614,5.00469166840631,6.55,,2020A&A...633A..99C
open cluster,NGC_1901,278.854,-33.631,419,53.6968449187748,-344.711292644428,-232.059849110475,4.76823589816116,8.85,,2020A&A...633A..99C
open cluster,NGC_1907,172.621,0.317,1563.3,-1550.32949260495,200.774862525709,8.6492159796841,2.04635608352414,8.6,,2020A&A...633A..99C
open cluster,NGC_1912 (Messier 38),172.27,0.681,1107.4,-1097.25944597925,148.940365411923,13.1619056475421,3.15043600949348,8.35,,2020A&A...633A..99C
open cluster,NGC_1960 (Messier 36),174.542,1.075,1156.9,-1151.45213582904,110.02040591976,21.7048191883217,1.73648871807826,7.565,,2020A&A...633A..99C
open cluster,NGC_2099 (Messier 37),177.642,3.086,1438.1,-1434.79861204381,59.0823015189175,77.4198587210667,4.04104301165663,8.55,,2020A&A...633A..99C
open cluster,NGC_2112,205.886,-12.605,1103.6,-968.93930088769,-470.19910051745,-240.836868165684,3.33224160369812,9.315,,2020A&A...633A..99C
open cluster,NGC_2129,186.594,0.144,1922.5,-1909.77623935967,-220.765983860471,4.83176441453966,1.67769816935964,7.48,,2020A&A...633A..99C
open cluster,NGC_2141,198.043,-5.804,4441.3,-4201.24807601964,-1368.55497205337,-449.129805523165,5.65862055091583,9.245,,2020A&A...633A..99C
open cluster,NGC_2158,186.635,1.788,4535.1,-4502.53230048692,-523.74822078641,141.50156993831,3.48270746854645,9.33,,2020A&A...633A..99C
open cluster,NGC_2168 (Messier 35),186.609,2.23,862.4,-856.02031951077,-99.1811962077647,33.556860751223,4.80154812385059,8.255,,2020A&A...633A..99C
open cluster,NGC_2183,213.898,-11.839,806.4,-655.099433735162,-440.175358523124,-165.442877359253,1.95633641525952,7.15,,2020A&A...633A..99C
open cluster,NGC_2184,209.592,-10.848,575.3,-491.320419778522,-279.018112033398,-108.273857721868,3.01229128395928,8.6,,2020A&A...633A..99C
open cluster,NGC_2186,203.55,-6.195,2260.8,-2060.39931320397,-898.025908661966,-243.968804400194,1.89400382209119,8.2,,2020A&A...633A..99C
open cluster,NGC_2192,173.422,10.649,3963.1,-3869.2057398058,446.176887680385,732.348781629147,3.11261210136566,9.25,,2020A&A...633A..99C
open cluster,NGC_2194,197.246,-2.344,3424.6,-3267.89559310163,-1014.45841997276,-140.063081264502,4.60233477913594,8.8,,2020A&A...633A..99C
open cluster,NGC_2204,226.016,-16.114,4204.1,-2804.86276486057,-2906.14406761662,-1166.84546472763,7.19079494647762,9.29,,2020A&A...633A..99C
open cluster,NGC_2215,215.985,-10.104,952.5,-758.781850080913,-550.983833184316,-167.102272747276,2.87600591475395,8.55,,2020A&A...633A..99C
open cluster,NGC_2225,218.785,-9.86,3139.3,-2410.94488145837,-1937.41045931903,-537.577883372202,1.4245692491874,9.165,,2020A&A...633A..99C
open cluster,NGC_2232,214.458,-7.471,322.9,-263.984140486026,-181.146500399346,-41.9848659033685,2.9080833894579,7.7,,2020A&A...633A..99C
open cluster,NGC_2236,204.367,-1.694,2639.8,-2403.59949412125,-1088.65228413102,-78.0366331693374,3.22512571622521,8.75,,2020A&A...633A..99C
open cluster,NGC_2243,239.478,-18.011,4167.8,-2012.97297063445,-3414.35138126884,-1288.68200294822,3.34612501691032,9.135,,2020A&A...633A..99C
open cluster,NGC_2244,206.361,-2.026,1548.8,-1386.87930444212,-687.276621501705,-54.7547299084174,6.27137926818108,6.7,,2020A&A...633A..99C
open cluster,NGC_225,121.96,-1.082,684.3,-362.153939074724,580.468810271602,-12.9218696221405,2.57976244482607,8.191,,2020A&A...633A..99C
open cluster,NGC_2251,203.613,0.111,1454.9,-1333.08144151197,-582.76919599339,2.8185985137625,3.12331861833237,8.455,,2020A&A...633A..99C
open cluster,NGC_2254,204.327,0.041,2545.8,-2319.75592458266,-1048.7262615388,1.82173612051452,1.73287135942004,8.675,,2020A&A...633A..99C
open cluster,NGC_2259,201.78,2.115,2818.7,-2615.70511264205,-1045.14843027915,104.025056516504,1.37747678718336,8.625,,2020A&A...633A..99C
open cluster,NGC_2262,210.563,-2.105,3969.7,-3415.88522760708,-2017.17263417512,-145.810718915718,3.04851135319813,8.995,,2020A&A...633A..99C
open cluster,NGC_2264,202.941,2.166,722.9,-665.247820854935,-281.572835452928,27.3218810252603,0.908423409886991,6.75,,2020A&A...633A..99C
open cluster,NGC_2266,187.785,10.299,3313.8,-3230.35849167943,-441.64252601119,592.457875678126,2.66048972624344,9.265,,2020A&A...633A..99C
open cluster,NGC_2269,207.883,0.297,2142,-1893.29784965697,-1001.73048752201,11.103281191236,0.972008833739815,8.665,,2020A&A...633A..99C
open cluster,NGC_2281,174.925,16.889,519.4,-495.049602306022,43.9642817666039,150.895305378915,3.78027188299155,8.785,,2020A&A...633A..99C
open cluster,NGC_2286,215.322,-2.282,2295.6,-1871.53057414563,-1326.19667659622,-91.4059353831383,2.96486924340133,8.64,,2020A&A...633A..99C
